what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445159037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445171821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445222968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1391445236892
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1391445237330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445263823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445266213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445467336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445477056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391445638312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391445642559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1391445661185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391445664630
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1391445664764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391445677292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391445681247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391445697343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391445699847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391445869143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446115587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446130666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446145280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446158855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446210047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446246119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446277370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446336710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391446363182
